#   omega [eV]     refractive_index      extinction_coeff       alpha[1/m]
9.474474     0.543395     1.492185     143291748.811265
9.489489     0.546454     1.485419     142868142.603437
9.504505     0.552935     1.481940     142759085.694008
9.519520     0.559805     1.483369     143122484.780460
9.534535     0.563806     1.488936     143886155.232244
9.549550     0.563008     1.495737     144771055.998951
9.564565     0.558456     1.500404     145451054.073887
9.579580     0.553207     1.502155     145849464.349104
9.594595     0.548760     1.502957     146155987.067971
9.609610     0.543808     1.504190     146504858.351769
9.624625     0.536924     1.504626     146776302.924992
9.639640     0.529068     1.502224     146770540.712007
9.654655     0.522827     1.496976     146485685.663527
9.669670     0.519434     1.491182     146145653.229787
9.684685     0.517586     1.486705     145933113.124661
9.699700     0.515679     1.483096     145804549.057644
9.714715     0.514031     1.479331     145659519.456800
9.729730     0.513513     1.476073     145563350.950097
9.744745     0.513349     1.474613     145643776.688533
9.759760     0.511730     1.474641     145871035.074417
9.774775     0.508291     1.474269     146058602.467708
9.789790     0.504513     1.472894     146146458.948596
9.804805     0.500572     1.471529     146234977.662045
9.819820     0.495518     1.469702     146277064.506472
9.834835     0.490000     1.466075     146139250.371345
9.849850     0.485766     1.460679     145823589.027137
9.864865     0.483935     1.455154     145493474.294788
9.879880     0.483677     1.451675     145366602.341422
9.894895     0.482451     1.450604     145480067.461794
9.909910     0.478939     1.449989     145639049.429113
9.924925     0.473816     1.448299     145689724.956707
9.939940     0.467977     1.445005     145578306.243288
9.954955     0.462335     1.439934     145286573.896582
9.969970     0.457818     1.433448     144850269.646688
9.984985     0.454917     1.426422     144357335.441937
10.000000     0.453378     1.419676     143890720.004974
10.015015     0.452803     1.413421     143471822.648082
10.030030     0.453169     1.407883     143123975.011774
10.045045     0.454104     1.403693     142911619.677165
10.060060     0.454404     1.400936     142844085.885361
10.075075     0.453353     1.398209     142778889.874861
10.090090     0.452283     1.394354     142597358.035189
10.105105     0.452691     1.390579     142422946.712779
10.120120     0.453555     1.388820     142454132.712563
10.135135     0.452431     1.388462     142628794.052038
10.150150     0.449296     1.386749     142663786.251218
10.165165     0.446868     1.382963     142484806.058127
10.180180     0.446423     1.379496     142337483.589548
10.195195     0.446117     1.377972     142389986.047385
10.210210     0.444211     1.377336     142533886.831939
10.225225     0.440808     1.376063     142611544.828800
10.240240     0.436849     1.373453     142550111.762125
10.255255     0.433322     1.369685     142367465.474014
10.270270     0.430613     1.365483     142138522.790650
10.285285     0.428470     1.361357     141916133.757342
10.300300     0.426558     1.357358     141705872.903518
10.315315     0.424713     1.353261     141484138.892088
10.330330     0.423297     1.348710     141213525.524316
10.345345     0.423100     1.344236     140949688.280229
10.360360     0.423705     1.341070     140821785.572797
10.375375     0.423858     1.339206     140829817.635082
10.390390     0.423224     1.337879     140893948.223378
10.405405     0.421971     1.336830     140986855.741307
10.420420     0.419964     1.336045     141107462.945436
10.435435     0.416912     1.335155     141216616.599015
10.450450     0.412919     1.333493     141243801.458526
10.465465     0.408643     1.330605     141140361.659892
10.480480     0.404931     1.326708     140928924.693799
10.495495     0.402078     1.322703     140704753.828190
10.510511     0.399280     1.319173     140530054.333829
10.525526     0.395782     1.315390     140327187.298071
10.540541     0.392117     1.310308     139984452.395001
10.555556     0.389647     1.303897     139497998.491357
10.570571     0.389220     1.297425     139002968.486559
10.585586     0.390320     1.292294     138649920.557571
10.600601     0.391718     1.289027     138495599.529742
10.615616     0.392253     1.287209     138496176.257367
10.630631     0.391484     1.285802     138540439.768034
10.645646     0.389827     1.283989     138540508.093134
10.660661     0.387959     1.281612     138479140.456375
10.675676     0.386295     1.279007     138392254.994508
10.690691     0.384785     1.276626     138328903.700384
10.705706     0.383048     1.274653     138309142.556627
10.720721     0.380671     1.272972     138320407.647771
10.735736     0.377222     1.271130     138313728.610905
10.750751     0.372738     1.268052     138171803.695678
10.765766     0.368548     1.262980     137811367.859047
10.780781     0.366106     1.256770     137324977.502269
10.795796     0.365521     1.250955     136879912.557018
10.810811     0.365869     1.246419     136573274.152986
10.825826     0.366218     1.243093     136398008.969295
10.840841     0.366063     1.240677     136321785.521591
10.855856     0.364901     1.238551     136276670.293775
10.870871     0.363183     1.235647     136145212.769279
10.885886     0.362275     1.232186     135951382.066876
10.900901     0.362228     1.229658     135859525.024074
10.915916     0.361656     1.228454     135913511.179335
10.930931     0.359962     1.227643     136010612.068413
10.945946     0.357461     1.226839     136108230.110033
10.960961     0.353995     1.226104     136213269.765516
10.975976     0.349122     1.224965     136273157.442246
10.990991     0.342878     1.222457     136180147.708249
11.006006     0.336035     1.217664     135831573.363348
11.021021     0.330022     1.210203     135183493.550266
11.036036     0.326507     1.200852     134321631.613126
11.051051     0.326156     1.191533     133460629.519802
11.066066     0.328072     1.183909     132786819.044805
11.081081     0.330906     1.178417     132350200.564753
11.096096     0.333842     1.174887     132132599.519130
11.111111     0.336291     1.173361     132139448.006384
11.126126     0.337103     1.173734     132360107.162010
11.141141     0.335082     1.174709     132648905.375898
11.156156     0.330467     1.174191     132769098.424723
11.171171     0.325069     1.171021     132588845.052984
11.186186     0.320746     1.165849     132180615.314622
11.201201     0.317934     1.160287     131726586.412878
11.216216     0.315661     1.155173     131321810.618594
11.231231     0.313194     1.149979     130906335.000175
11.246246     0.310866     1.144049     130405439.860238
11.261261     0.309482     1.137478     129829588.988259
11.276276     0.309354     1.131167     129281426.838701
11.291291     0.309808     1.125750     128833609.949209
11.306306     0.310302     1.120981     128458419.770158
11.321321     0.310839     1.116807     128150086.439596
11.336336     0.310982     1.113447     127933965.454592
11.351351     0.309951     1.110404     127753302.657211
11.366366     0.307724     1.106414     127462569.410965
11.381381     0.305557     1.100597     126960013.227117
11.396396     0.305006     1.093601     126319363.569382
11.411411     0.306314     1.087025     125725275.351688
11.426426     0.308517     1.081727     125277044.652838
11.441441     0.310782     1.077593     124962282.787204
11.456456     0.312747     1.074299     124743847.336256
11.471471     0.314269     1.071587     124591956.476201
11.486486     0.315283     1.069260     124484136.914766
11.501502     0.315765     1.067199     124406656.768258
11.516517     0.315526     1.065352     124353407.817578
11.531532     0.314230     1.063235     124268147.565690
11.546547     0.312252     1.059987     124049777.468419
11.561562     0.310626     1.055514     123687037.915490
11.576577     0.309873     1.050503     123259675.948693
11.591592     0.309871     1.045580     122841121.198013
11.606607     0.310117     1.040974     122458403.591310
11.621622     0.310357     1.036270     122062730.382459
11.636637     0.311038     1.031321     121636806.034687
11.651652     0.312241     1.026611     121237537.298003
11.666667     0.313498     1.022170     120868645.897202
11.681682     0.314854     1.017526     120474254.644484
11.696697     0.316827     1.012698     120056804.053463
11.711712     0.319593     1.008151     119671136.216654
11.726727     0.322931     1.004244     119360249.648926
11.741742     0.326541     1.000993     119126093.043295
11.756757     0.330455     0.998301     118957696.632687
11.771772     0.334732     0.996442     118887787.820879
11.786787     0.339065     0.995626     118942023.599922
11.801802     0.343295     0.995821     119116849.165793
11.816817     0.347365     0.997316     119447384.862620
11.831832     0.350645     1.000612     119994435.546879
11.846847     0.351782     1.005510     120734842.998033
11.861862     0.349916     1.010455     121482420.571238
11.876877     0.345816     1.013924     122053756.508751
11.891892     0.340517     1.015728     122425546.880618
11.906907     0.334256     1.015758     122583650.186715
11.921922     0.327714     1.013363     122448933.663343
11.936937     0.322287     1.008651     122032976.507319
11.951952     0.318895     1.002740     121470420.285066
11.966967     0.317440     0.996950     120920760.858758
11.981982     0.317070     0.991959     120466378.837755
11.996997     0.317113     0.987572     120083875.910529
12.012012     0.317556     0.983555     119745206.956270
12.027027     0.318331     0.980040     119466358.566150
12.042042     0.319267     0.976875     119229192.474185
12.057057     0.320689     0.973986     119024841.194890
12.072072     0.322827     0.971980     118927587.669687
12.087087     0.325177     0.971611     119030340.567988
12.102102     0.326691     0.973196     119372652.342766
12.117117     0.326028     0.976346     119907506.836471
12.132132     0.322111     0.979571     120452705.498756
12.147147     0.315230     0.980665     120736448.459774
12.162162     0.307294     0.978229     120585494.486452
12.177177     0.300404     0.972593     120038647.856393
12.192192     0.295762     0.964937     119240600.010135
12.207207     0.293882     0.956728     118371807.906496
12.222222     0.294281     0.949516     117624056.430287
12.237237     0.295661     0.943982     117082105.556252
12.252252     0.296927     0.939794     116705679.438318
12.267267     0.297684     0.936167     116397766.145756
12.282282     0.298332     0.932565     116091838.196224
12.297297     0.299333     0.929373     115835957.682669
12.312312     0.300135     0.927179     115703520.973221
12.327327     0.299850     0.925543     115640201.632258
12.342342     0.298385     0.923467     115521385.808353
12.357357     0.296400     0.920240     115257769.168391
12.372372     0.294849     0.915852     114847528.292641
12.387387     0.294388     0.910943     114370556.953820
12.402402     0.295042     0.906508     113951805.144474
12.417417     0.295822     0.903241     113678512.886857
12.432432     0.295602     0.900404     113458519.580986
12.447447     0.294685     0.896712     113129803.255324
12.462462     0.294262     0.891886     112656593.309409
12.477477     0.295213     0.886771     112145482.644313
12.492492     0.297246     0.882589     111750951.691253
12.507508     0.299265     0.879667     111514803.551070
12.522523     0.300490     0.877408     111361944.453618
12.537538     0.300945     0.874904     111177312.546652
12.552553     0.301357     0.871801     110915671.363786
12.567568     0.302191     0.868485     110625930.026799
12.582583     0.303393     0.865307     110352820.545821
12.597598     0.304870     0.862413     110114979.932939
12.612613     0.306475     0.860000     109937779.592551
12.627628     0.307835     0.858081     109823011.363410
12.642643     0.308760     0.856325     109728700.252563
12.657658     0.309359     0.854487     109623137.008940
12.672673     0.309795     0.852463     109493219.485217
12.687688     0.310200     0.850254     109338880.804543
12.702703     0.310722     0.847820     109154882.137052
12.717718     0.311704     0.845364     108967353.751450
12.732733     0.313031     0.843571     108864629.055019
12.747748     0.313767     0.842585     108865662.397176
12.762763     0.313378     0.841470     108849643.308869
12.777778     0.312452     0.839326     108699973.393099
12.792793     0.312020     0.836133     108413713.189914
12.807808     0.312703     0.832730     108099165.896614
12.822823     0.314059     0.830067     107879905.954869
12.837838     0.315127     0.828077     107747206.289235
12.852853     0.315750     0.825952     107596488.650314
12.867868     0.316577     0.823395     107388644.647333
12.882883     0.318041     0.820886     107186290.566353
12.897898     0.319932     0.818911     107053026.857534
12.912913     0.321947     0.817574     107002764.487583
12.927928     0.323873     0.816948     107045159.966705
12.942943     0.325382     0.817085     107187403.855668
12.957958     0.326008     0.817791     107404490.578754
12.972973     0.325503     0.818488     107620624.615697
12.987988     0.324092     0.818607     107760839.174174
13.003003     0.322224     0.817897     107791793.527213
13.018018     0.320268     0.816381     107716323.885202
13.033033     0.318486     0.814118     107541510.404266
13.048048     0.317161     0.811270     107288869.730958
13.063063     0.316404     0.808092     106991571.085863
13.078078     0.316312     0.804777     106675041.964223
13.093093     0.316919     0.801702     106389430.826649
13.108108     0.317891     0.799206     106179903.799688
13.123123     0.318767     0.797239     106039827.760222
13.138138     0.319313     0.795411     105917818.422390
13.153153     0.319787     0.793304     105757935.628580
13.168168     0.320732     0.791031     105575383.120139
13.183183     0.322251     0.789191     105449868.404765
13.198198     0.323867     0.788162     105432305.096238
13.213213     0.325017     0.787774     105500237.926920
13.228228     0.325573     0.787505     105584045.820439
13.243243     0.325844     0.787151     105656409.493830
13.258258     0.325872     0.786834     105733579.971159
13.273273     0.325567     0.786378     105792021.157142
13.288288     0.325177     0.785605     105807608.336115
13.303303     0.324976     0.784595     105791016.395377
13.318318     0.325218     0.783627     105779743.839820
13.333333     0.325806     0.783243     105847042.682356
13.348348     0.326183     0.783678     106025089.795106
13.363363     0.325889     0.784727     106286497.836518
13.378378     0.324643     0.786089     106590579.053804
13.393393     0.322235     0.787311     106876057.426081
13.408408     0.318748     0.787735     107053544.165812
13.423423     0.314825     0.786809     107047403.290185
13.438438     0.311389     0.784766     106888903.171688
13.453453     0.308587     0.782401     106685832.414385
13.468468     0.305959     0.779922     106466475.192840
13.483483     0.303425     0.777021     106188787.484157
13.498498     0.301365     0.773614     105840853.110555
13.513514     0.300085     0.770112     105478909.025521
13.528529     0.299350     0.767047     105175872.911315
13.543544     0.298620     0.764448     104935798.912738
13.558559     0.297683     0.761954     104709381.947364
13.573574     0.296754     0.759255     104454121.202328
13.588589     0.296256     0.756546     104196543.369300
13.603604     0.296028     0.754430     104019868.486677
13.618619     0.295302     0.752945     103929798.800810
13.633634     0.293703     0.751315     103819089.670987
13.648649     0.291816     0.748880     103596558.386630
13.663664     0.290371     0.745922     103300850.578698
13.678679     0.289368     0.743056     103017081.347784
13.693694     0.288328     0.740469     102771074.656983
13.708709     0.286932     0.737738     102504312.720952
13.723724     0.285597     0.734390     102150893.128592
13.738739     0.284968     0.730786     101760875.226534
13.753754     0.284842     0.727708     101442896.412301
13.768769     0.284361     0.725182     101201197.275686
13.783784     0.283225     0.722310     100910307.405042
13.798799     0.282355     0.718505     100488069.080123
13.813814     0.282567     0.714651     100057855.707664
13.828829     0.283083     0.711666     99748281.210847
13.843844     0.282997     0.708902     99468717.483668
13.858859     0.282796     0.705450     99091679.858370
13.873874     0.283467     0.701508     98644789.097356
13.888889     0.285243     0.698058     98265801.785753
13.903904     0.287471     0.695695     98039098.047051
13.918919     0.289534     0.694347     97954830.939227
13.933934     0.291078     0.693730     97973291.357583
13.948949     0.292062     0.693494     98045530.440692
13.963964     0.292632     0.693645     98172412.836217
13.978979     0.292437     0.694397     98384599.846750
13.993994     0.290822     0.695239     98609672.668758
14.009009     0.287959     0.695125     98699236.391271
14.024024     0.284789     0.693639     98593864.530199
14.039039     0.282025     0.691200     98352309.905680
14.054054     0.279692     0.688323     98047657.619000
14.069069     0.277625     0.685079     97689859.258937
14.084084     0.275899     0.681366     97264040.855089
14.099099     0.274864     0.677163     96767138.984763
14.114114     0.275011     0.672968     96270176.140825
14.129129     0.276119     0.669808     95919947.957565
14.144144     0.277013     0.668047     95769565.582030
14.159159     0.276828     0.666873     95702704.159554
14.174174     0.275802     0.665294     95577341.501183
14.189189     0.274730     0.663153     95370735.847148
14.204204     0.273863     0.660994     95160786.799979
14.219219     0.272765     0.659039     94979553.567030
14.234234     0.271168     0.656847     94763654.904686
14.249249     0.269438     0.654048     94459401.403270
14.264264     0.267968     0.650756     94082917.397528
14.279279     0.266944     0.647242     93673378.138621
14.294294     0.266269     0.643817     93275790.008122
14.309309     0.265744     0.640497     92892219.650467
14.324324     0.265372     0.637260     92519777.343552
14.339339     0.265110     0.634247     92178860.856870
14.354354     0.264634     0.631501     91875802.910941
14.369369     0.263747     0.628552     91542414.919772
14.384384     0.262984     0.625038     91125751.479977
14.399399     0.262897     0.621492     90703445.313460
14.414414     0.263035     0.618710     90391529.718052
14.429429     0.262338     0.616490     90161032.670612
14.444444     0.260559     0.613607     89832715.830667
14.459459     0.258824     0.609336     89300165.702145
14.474474     0.258074     0.604415     88670950.666527
14.489489     0.258012     0.599612     88057637.525778
14.504505     0.258234     0.594821     87444596.453151
14.519520     0.258941     0.589856     86804383.379997
14.534535     0.260358     0.585021     86181858.808207
14.549550     0.262278     0.580615     85621259.409401
14.564565     0.264533     0.576587     85114939.740591
14.579580     0.267241     0.573017     84675195.695967
14.594595     0.270285     0.570305     84361223.685911
14.609610     0.273085     0.568623     84198939.407756
14.624625     0.275175     0.567510     84120488.670578
14.639640     0.276794     0.566552     84064759.763410
14.654655     0.278073     0.566033     84073786.412537
14.669670     0.278394     0.566047     84162129.187826
14.684685     0.277229     0.565761     84205610.889199
14.699700     0.275119     0.564135     84049484.132196
14.714715     0.273115     0.561059     83676592.080759
14.729730     0.271732     0.556982     83153317.879886
14.744745     0.271216     0.552188     82521602.194700
14.759760     0.271895     0.547106     81845450.947423
14.774775     0.273714     0.542408     81225092.508470
14.789790     0.276267     0.538464     80716500.058223
14.804805     0.279210     0.535423     80342068.647258
14.819820     0.282129     0.533393     80118615.287789
14.834835     0.284532     0.532207     80021560.859105
14.849850     0.286159     0.531465     79990809.930591
14.864865     0.286949     0.530789     79969843.061764
14.879880     0.286947     0.529782     79898815.350417
14.894895     0.286377     0.528053     79718375.429207
14.909910     0.285692     0.525261     79376755.691023
14.924925     0.285677     0.521362     78867013.402062
14.939940     0.287107     0.517036     78291282.161293
14.954955     0.289935     0.513468     77829174.698134
14.969970     0.293176     0.511316     77580737.429092
14.984985     0.295866     0.510182     77486280.476370
15.000000     0.297902     0.509257     77423312.037268

