#   omega [eV]     refractive_index      extinction_coeff       alpha[1/m]
6.951952     0.788575     1.975042     139163879.164236
6.966967     0.788393     1.967042     138899572.860737
6.981982     0.786419     1.959835     138688940.129769
6.996997     0.784453     1.951843     138420402.198705
7.012012     0.784056     1.944614     138203696.919856
7.027027     0.783854     1.940106     138178552.117508
7.042042     0.781270     1.937976     138321750.010247
7.057057     0.774638     1.935847     138464444.641074
7.072072     0.764553     1.930162     138351560.438528
7.087087     0.754773     1.918650     137818368.923579
7.102102     0.749825     1.902910     136977323.657716
7.117117     0.751506     1.887430     136150240.756995
7.132132     0.757791     1.876323     135634579.679946
7.147147     0.764946     1.870581     135504217.360397
7.162162     0.770794     1.868864     135664250.174015
7.177177     0.774746     1.870262     136050355.702166
7.192192     0.775840     1.874541     136646897.837884
7.207207     0.772485     1.880638     137377575.265325
7.222222     0.763831     1.886270     138076022.387838
7.237237     0.750317     1.888905     138556338.472887
7.252252     0.733717     1.886153     138641551.196759
7.267267     0.717371     1.877047     138257830.941129
7.282282     0.704265     1.863061     137511202.803401
7.297297     0.695529     1.846506     136570340.049481
7.312312     0.691363     1.829193     135568194.613475
7.327327     0.691524     1.813134     134653958.248923
7.342342     0.694196     1.799909     133945695.778605
7.357357     0.697356     1.788899     133398558.866459
7.372372     0.700994     1.778529     132895940.786444
7.387387     0.706673     1.768736     132433372.411274
7.402402     0.715124     1.761444     132155462.846343
7.417417     0.725156     1.758874     132230270.493237
7.432432     0.733816     1.762204     132748806.673040
7.447447     0.737645     1.769960     133602426.742098
7.462462     0.735310     1.778795     134540078.298710
7.477477     0.727587     1.785838     135344508.296224
7.492492     0.716224     1.789348     135882874.458095
7.507508     0.703105     1.788742     136109081.323914
7.522523     0.689677     1.784128     136029491.311668
7.537538     0.677030     1.775492     135641212.981203
7.552553     0.667200     1.762897     134947338.891057
7.567568     0.662484     1.748794     134133863.076897
7.582583     0.661870     1.737087     133500273.013732
7.597598     0.661514     1.728491     133102747.260523
7.612613     0.659985     1.720101     132718409.130831
7.627628     0.659439     1.710555     132242164.397792
7.642643     0.661253     1.701521     131802725.393313
7.657658     0.664515     1.694571     131522235.622601
7.672673     0.667931     1.689778     131407438.011296
7.687688     0.671002     1.686774     131430491.521132
7.702703     0.673359     1.685643     131598897.901823
7.717718     0.673960     1.686339     131909857.957903
7.732733     0.671747     1.687553     132261678.362506
7.747748     0.667385     1.687508     132514904.293056
7.762763     0.662347     1.686172     132666666.169474
7.777778     0.656602     1.684312     132776639.362193
7.792793     0.649444     1.681358     132799603.446958
7.807808     0.641509     1.675866     132620874.173900
7.822823     0.634849     1.667710     132229218.007597
7.837838     0.630492     1.658648     131763153.019560
7.852853     0.627508     1.649855     131315723.524428
7.867868     0.625346     1.640768     130842197.025855
7.882883     0.625023     1.631384     130342094.562607
7.897898     0.626705     1.623326     129945353.581718
7.912913     0.628847     1.617299     129709047.594959
7.927928     0.630623     1.612543     129573039.637844
7.942943     0.632096     1.608748     129512920.191361
7.957958     0.633023     1.606044     129539637.772201
7.972973     0.632620     1.604292     129642446.498371
7.987988     0.630246     1.602193     129716688.117926
8.003003     0.627134     1.598312     129645682.440406
8.018018     0.624932     1.593466     129495073.771566
8.033033     0.623091     1.589000     129373999.119043
8.048048     0.620522     1.584366     129237819.517021
8.063063     0.617657     1.578370     128988923.330287
8.078078     0.615812     1.570825     128611409.142705
8.093093     0.616126     1.562547     128171399.973457
8.108108     0.619035     1.555334     127816443.692304
8.123123     0.622890     1.550945     127691751.303948
8.138138     0.625406     1.548630     127736835.055015
8.153153     0.626276     1.546630     127807295.259792
8.168168     0.626157     1.544054     127829353.455333
8.183183     0.625830     1.540686     127785033.208228
8.198198     0.625535     1.536731     127690888.522255
8.213213     0.625502     1.531610     127498396.370970
8.228228     0.627262     1.525168     127194269.729571
8.243243     0.632209     1.518930     126905154.027991
8.258258     0.640353     1.515398     126840735.327090
8.273273     0.649490     1.516837     127191991.473937
8.288288     0.656183     1.522893     127931584.906210
8.303303     0.658891     1.531082     128852480.776301
8.318318     0.657986     1.539706     129812598.159537
8.333333     0.653520     1.548013     130748531.354621
8.348348     0.645247     1.554450     131528788.410108
8.363363     0.634527     1.556656     131952347.635146
8.378378     0.624951     1.554161     131977410.514936
8.393393     0.618764     1.549984     131858528.088477
8.408408     0.614516     1.546734     131817507.188613
8.423423     0.610486     1.544202     131836674.678998
8.438438     0.606522     1.541709     131858469.214821
8.453453     0.602847     1.539278     131884794.375306
8.468468     0.599280     1.537205     131941093.902751
8.483483     0.595295     1.535413     132021024.173446
8.498498     0.590636     1.533212     132065042.002525
8.513514     0.585977     1.529945     132016451.656055
8.528529     0.582225     1.525938     131902946.298420
8.543544     0.579715     1.521977     131792214.110100
8.558559     0.578217     1.518989     131764610.507127
8.573574     0.576784     1.517482     131864781.340156
8.588589     0.574466     1.517148     132066640.787771
8.603604     0.570752     1.517221     132303941.828173
8.618619     0.565744     1.516792     132497374.588205
8.633634     0.560168     1.515335     132600673.084766
8.648649     0.554776     1.513112     132636438.801551
8.663664     0.549723     1.510797     132663452.971802
8.678679     0.544441     1.508911     132727491.361772
8.693694     0.537999     1.506993     132788044.362755
8.708709     0.530558     1.503867     132741464.154476
8.723724     0.522968     1.499276     132564404.763935
8.738739     0.515528     1.493179     132252537.777028
8.753754     0.509062     1.485159     131768230.027592
8.768769     0.505075     1.476008     131180978.186760
8.783784     0.503615     1.467739     130669412.009885
8.798799     0.503232     1.461278     130316564.316143
8.813814     0.502887     1.456282     130092643.585447
8.828829     0.502235     1.452474     129973574.092333
